"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","13.31","","","","2"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-14.15","","","","2"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","9582","","","","0"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","11625","","","","0"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","9711","","","","0"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","8699","","","","0"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","9664","","","","0"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","12126","","","","0"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","11900","","","","0"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","11699","","","","0"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","13204","","","","0"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","11026","","","","0"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","3884","","","","0"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","4363","","","","0"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","4507","","","","0"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","3794","","","","0"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5596","","","","0"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5739","","","","0"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5429","","","","0"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5595","","","","0"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","6408","","","","0"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5987","","","","0"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","14.92","","","","2"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","16.53","","","","2"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","16.83","","","","2"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","13.98","","","","2"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","20.35","","","","2"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","20.61","","","","2"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","19.25","","","","2"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","19.61","","","","2"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","22.18","","","","2"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","20.47","","","","2"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","3797","","","","0"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","4206","","","","0"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","4357","","","","0"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","3659","","","","0"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5463","","","","0"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5484","","","","0"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5018","","","","0"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5140","","","","0"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5903","","","","0"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v44334147","1.205.9","5208","","","","0"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","16.12","","","","2"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","17.60","","","","2"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","17.96","","","","2"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","14.88","","","","2"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","21.93","","","","2"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","21.73","","","","2"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","19.62","","","","2"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","19.84","","","","2"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","22.45","","","","2"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44398291","1.205.10","19.52","","","","2"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","87","","","","0"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","157","","","","0"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","150","","","","0"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","135","","","","0"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","133","","","","0"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","255","","","","0"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","411","","","","0"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","455","","","","0"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","505","","","","0"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v44406442","1.205.11","779","","","","0"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","3.51","","","","2"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","6.30","","","","2"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","5.94","","","","2"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","5.28","","","","2"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","5.15","","","","2"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336217","1.205.12","9.78","","","","2"
