"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","158738","","","","0"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","153827","","","","0"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","158322","","","","0"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","163239","","","","0"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","167324","","","","0"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","173047","","","","0"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, persons charged","Number","223","units","0","v44371490","1.4.7","187111","","","","0"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","600.20","","","","2"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","569.13","","","","2"
"2012","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","559.51","","","","2"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","519.97","","","","2"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","498.95","","","","2"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","509.93","","","","2"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","519.95","","","","2"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","526.32","","","","2"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","536.30","","","","2"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44367971","1.4.8","570.94","","","","2"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","155854","","","","0"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","150044","","","","0"
"2012","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","150371","","","","0"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","142189","","","","0"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","139086","","","","0"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","143897","","","","0"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","148232","","","","0"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","151490","","","","0"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","157475","","","","0"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","169986","","","","0"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","575.93","","","","2"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","547.63","","","","2"
"2012","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","541.42","","","","2"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","505.37","","","","2"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","488.53","","","","2"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","501.44","","","","2"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","510.62","","","","2"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","514.88","","","","2"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","526.88","","","","2"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","559.78","","","","2"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","21747","","","","0"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","20051","","","","0"
"2012","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","18677","","","","0"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","16549","","","","0"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","14741","","","","0"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","14425","","","","0"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","15007","","","","0"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","15834","","","","0"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","15572","","","","0"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","17125","","","","0"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","859.84","","","","2"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","805.92","","","","2"
"2012","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","765.30","","","","2"
"2013","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","691.63","","","","2"
"2014","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","624.60","","","","2"
"2015","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","613.59","","","","2"
"2016","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","634.39","","","","2"
"2017","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","668.37","","","","2"
"2018","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","654.63","","","","2"
"2019","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","711.86","","","","2"
"2010","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","24309","","","","0"
"2011","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","22953","","","","0"
